X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,longitude,latitude
359838,173397,1,Lamb St/ John Cozens House.,359838,173397,-2.57944451768745,51.4581147462788
359820.77,173383.710000001,2,"Lamb Street Bus Stop PTZ, St Jude's",359820.77,173383.71,-2.57969098913472,51.4579940227451
359803.55,173394.85,3,"John Cozens House Gardens PTZ, St Jude's",359803.55,173394.85,-2.57994009234915,51.4580929585076
359767.45,173353.880000001,4,"Chartlon, Haviland & Langton Entrance Door's) Ext, St Jude's",359767.45,173353.88,-2.58045499693683,51.4577220058911
359788.97,173377.73,5,"Haviland House Laundry #2, St Jude's",359788.97,173377.73,-2.58014798693625,51.4579379860765
359788.97,173377.73,6,"Haviland House Laundry #1, St Jude's",359788.97,173377.73,-2.58014798693625,51.4579379860765
359801.02,173390.310000001,7,"Haviland House Lift, St Jude's",359801.02,173390.31,-2.57997598904666,51.458051957222
359801.02,173390.310000001,8,"Haviland House Lower Entrance Door Internal, St Jude's",359801.02,173390.31,-2.57997598904666,51.458051957222
359801.02,173390.310000001,9,"Havliand House Main Entrance Lobby, St Jude's",359801.02,173390.31,-2.57997598904666,51.458051957222
358329.27,167593.57,10,Middleford Rear PTZ,358329.27,167593.57,-2.60047303429621,51.4058259331973
359624.39,172233.039999999,11,Bath Bridge Roundabout,359624.39,172233.04,-2.58238604444243,51.4476339654214
359411.9,173201.289999999,12,Lower Castle Street (Bike Rack),359411.9,173201.29,-2.58555465582373,51.4563245143968
359269.52,173169.23,13,Castle Park (North),359269.52,173169.23,-2.58760008145351,51.4560259768433
359738.78,174050.439999999,14,"St Nicholas Road/Davey Street PTZ, St Paul's",359738.78,174050.44,-2.58094706818125,51.4639829837836
359706.76,174025,15,Corey Close Lane PTZ,359706.76,174025,-2.58140507204725,51.4637519564325
359665.15,174033.789999999,16,"St Paul's Gardens, Playground #2 PTZ, St Paul's",359665.15,174033.79,-2.58200502542922,51.4638280157324
359652.27,173995.630000001,17,"St Paul's Gardens, Play area #2 PTZ, St Paul's",359652.27,173995.63,-2.58218606039355,51.4634839836623
359700.19,174019.16,18,"St Paul's Gardens, Playground #1 PTZ, St Paul's",359700.19,174019.16,-2.58149897577784,51.4636989773577
359664.45,174050.140000001,19,"Ludlow Close #2 PTZ, St Paul's",359664.45,174050.14,-2.58201697088058,51.4639749745183
359598.19,174034.539999999,20,"Ludlow Close #1 PTZ, St Paul's",359598.19,174034.54,-2.58296895776497,51.4638299657156
359615.6,174005.380000001,21,"Burnnel Drive Lane, Burnell/Ludlow PTZ, St Paul's",359615.6,174005.38,-2.58271501354629,51.4635690244311
359620.24,174011.789999999,22,"Ludlow Close Lift, St Paul's",359620.24,174011.79,-2.58264895787008,51.4636269914147
359669.73,174051.1,23,"Corey Close Laundry, St Paul's",359669.73,174051.1,-2.58194107812397,51.4639839838784
359707.61,174017.99,24,"Corey Close Lift, St Paul's",359707.61,174017.99,-2.58139203629995,51.4636889877071
358905,173816.960000001,25,Dove Street-Spring Hill,358905,173816.96,-2.59292166610431,51.4618234939369
357664.4,168453.35,26,Whitchurch Lane Middle,357664.4,168453.35,-2.61013509267932,51.4135069443044
359561,173782,27,St Pauls Park,359561,173782,-2.58347533149599,51.4615566174588
362060.39,175149.24,28,Fishponds Road/Huyton Road,362060.39,175149.24,-2.54764705166209,51.4740229781374
361793.79,175035.01,29,Fishponds Road/Royate Hill,361793.79,175035.01,-2.55147294067439,51.4729779625061
361174.04,174883.65,30,Fishponds Road/Boswell Street,361174.04,174883.65,-2.56037896141041,51.4715749555762
361273.86,174957.52,31,Fishponds Road/Heath Street,361273.86,174957.52,-2.55894999546511,51.4722459543058
361456.35,175152.33,32,Fishponds Road/Muller Road (Shell Filling Station),361456.35,175152.33,-2.55634402191417,51.4740099428745
359597.33,173927,33,"Beggarswell Close #1 PTZ, St Paul's",359597.33,173927,-2.58296901945856,51.4628629717795
359599.9,173909.07,34,"Princes Street PTZ, St Paul's",359599.9,173909.07,-2.58292997333704,51.4627019405948
358860.51,167630.060000001,35,Willow House Laundry,358860.51,167630.06,-2.59284007081288,51.4061929824677
358807.27,167660.189999999,36,Oak House Laundry,358807.27,167660.19,-2.59360896787797,51.4064600083884
358908.99,167491.199999999,37,Hartcliffe Chestnut House Ground Floor Stairwell,358908.99,167491.2,-2.59212700373672,51.404947980895
358908.6,167572.84,38,Hartcliffe Rowan House Ground Floor Stairwell,358908.6,167572.84,-2.59214207840354,51.4056820023165
358859.83,167631.619999999,39,Hartcliffe Willow House Ground Floor Stairwell,358859.83,167631.62,-2.59285002783744,51.4062069593438
358883.15,167496.41,40,"Chestnut House, Rear PTZ",358883.15,167496.41,-2.59249908173467,51.4049929444901
358934.75,167537.15,41,"Rowan House, The Groves PTZ",358934.75,167537.15,-2.59176200588285,51.4053630053089
358881.61,167606.199999999,42,Willow House Front Door PTZ,358881.61,167606.2,-2.5925339618713,51.4059799871348
358806,167642,43,"oak house/willow rear door (externa bullet)
",358806,167642,-2.59362511091554,51.4062963640611
358825,167649,44,"Oak House, The Groves PTZ",358825,167649,-2.59335277420491,51.4063606890821
358934.75,167537.15,45,Chestnut House Rear Door (External Static),358934.75,167537.15,-2.59176200588285,51.4053630053089
358913.07,167488.720000001,46,Chestnut House Rear Lobby,358913.07,167488.72,-2.59206806245987,51.404925979372
358913.07,167488.720000001,47,Chestnut House Lift 02,358913.07,167488.72,-2.59206806245987,51.404925979372
358913.07,167488.720000001,48,Chestnut House Lift 01,358913.07,167488.72,-2.59206806245987,51.404925979372
358913.07,167488.720000001,49,Chestnut House Lift Lobby,358913.07,167488.72,-2.59206806245987,51.404925979372
358913.07,167488.720000001,50,Chestnut House Front Lobby,358913.07,167488.72,-2.59206806245987,51.404925979372
358914.16,167494.27,51,Chestnut House Front Door Panel,358914.16,167494.27,-2.59205303627993,51.4049759604114
358881.61,167606.199999999,52,Rowan House Rear Door (External Static),358881.61,167606.2,-2.5925339618713,51.4059799871348
358934.75,167537.15,53,Rowan House Front Door,358934.75,167537.15,-2.59176200588285,51.4053630053089
358910.2,167572.939999999,54,Rowan House Rear Lobby,358910.2,167572.94,-2.59211908818021,51.405683017889
358910.2,167572.939999999,55,Rowan House Lift 02,358910.2,167572.94,-2.59211908818021,51.405683017889
358910.2,167572.939999999,56,Rowan House Lift 01,358910.2,167572.94,-2.59211908818021,51.405683017889
358910.2,167572.939999999,57,Rowan House Lift Lobby,358910.2,167572.94,-2.59211908818021,51.405683017889
358910.2,167572.939999999,58,Rowan House Front Lobby,358910.2,167572.94,-2.59211908818021,51.405683017889
358831.93,167647.640000001,59,Willow House Rear Door (External Static),358831.93,167647.64,-2.59325298808305,51.4063489662679
358881.61,167606.199999999,60,Willow House Front Door (External Static),358881.61,167606.2,-2.5925339618713,51.4059799871348
358860.84,167627.390000001,61,Willow House Rear Lobby,358860.84,167627.39,-2.59283501661001,51.4061689997478
358860.84,167627.390000001,62,Willow House Lift 02,358860.84,167627.39,-2.59283501661001,51.4061689997478
358860.84,167627.390000001,63,Willow House Lift 01,358860.84,167627.39,-2.59283501661001,51.4061689997478
358860.84,167627.390000001,64,Willow House Lift Lobby,358860.84,167627.39,-2.59283501661001,51.4061689997478
358860.84,167627.390000001,65,Willow House Front Lobby,358860.84,167627.39,-2.59283501661001,51.4061689997478
358867.15,167625.109999999,66,Willow House Front Door Panel,358867.15,167625.11,-2.59274403752498,51.4061489593256
358807.69,167660.41,67,Oak House Rear Lobby,358807.69,167660.41,-2.59360295537754,51.4064620171163
358807.69,167660.41,68,Oak House Lift 02,358807.69,167660.41,-2.59360295537754,51.4064620171163
358807.69,167660.41,69,Oak House Lift 01,358807.69,167660.41,-2.59360295537754,51.4064620171163
358807.69,167660.41,70,Oak House Lift Lobby,358807.69,167660.41,-2.59360295537754,51.4064620171163
358807.69,167660.41,71,Oak House Front Lobby,358807.69,167660.41,-2.59360295537754,51.4064620171163
358908.76,167488.98,72,Chestnut House Laundry,358908.76,167488.98,-2.59213005274109,51.4049280034675
358910.53,167570.380000001,73,Rowan House Laundry,358910.53,167570.38,-2.59211404717076,51.4056600241758
358825,167633,74,"oak house rear door (external bullet)
",358825,167633,-2.59335091474384,51.4062168283396
358778.47,167703.35,75,"Oak House Front Door External Fixed
",358778.47,167703.35,-2.59402802924056,51.4068459706756
358807.69,167660.41,76,"Oak House Ground Floor Stairwell
",358807.69,167660.41,-2.59360295537754,51.4064620171163
359062.91,173414.130000001,77,Horsefair/Arcade Street,359062.91,173414.13,-2.59060196338503,51.4582129923208
359174,173485,78,Horsefair/ Barrs Court - Street Lighting Column 008,359174,173485,-2.58901128692672,51.45885827086
359299.3,173481.9,79,The Horsefair/ Penn Street (Outside Poundland) - Street Lighting Column 011,359299.3,173481.9,-2.58720751307569,51.4588394622287
361948.83,170724.300000001,80,"Brislington, Kings Arms",361948.83,170724.3,-2.54877605942246,51.4342299550341
360502.59,173822.68,81,"Vining Walk, Lower Door Panel (29-54)",360502.59,173822.68,-2.56992699491505,51.4619891434193
360499.24,173821.02,82,Vining Walk Laundry (Internal),360499.24,173821.02,-2.5699750285142,51.4619739831301
360505.15,173776.710000001,83,"Vining Walk Upper, Door Panel (1-20)",360505.15,173776.71,-2.56988501015027,51.4615759926509
360512.51,173794.890000001,84,Vining Walk Upper PTZ,360512.51,173794.89,-2.56978110407595,51.4617399701305
360550.47,173770.58,85,Abraham Close PTZ,360550.47,173770.58,-2.56923200681912,51.4615240494982
360871.08,173380.609999999,86,Lawrence Hill Station,360871.08,173380.61,-2.56457402835629,51.458040001641
360539.56,173448.24,87,"Payne Drive, Door Panel (14-32)",360539.56,173448.24,-2.56935306340565,51.4586250289155
356536.44,177498.25,88,On col 23 Canford Lane,356536.44,177498.25,-2.62746846631453,51.4947444429044
358729.33,173500.140000001,89,Upper Maudlin Street/Lower Maudlin Street,358729.33,173500.14,-2.59541309289505,51.4589620073114
358893,173391,90,Lewins Mead/ Haymarket (Outside Bay Horse),358893,173391,-2.59304470835045,51.4579926523246
362758.8,173585.33,91,"Summerhill Road, Hardings Terrace",362758.8,173585.33,-2.53742601652072,51.4600080096378
358935.55,172078.189999999,92,Att to Column 3,358935.55,172078.19,-2.59227989214149,51.4461919375336
361007.87,173033.449999999,93,"Ashmead House, Lower Back Door (Stairwell)",361007.87,173033.45,-2.5625669852445,51.4549280206307
361008.65,173026.99,94,"Ashmead House, Lower Back Door (External)",361008.65,173026.99,-2.56255504814367,51.4548699904553
360907.21,172918.33,95,"Phoenix House, Upper Entrance Door Panel",360907.21,172918.33,-2.56400297174009,51.4538859867714
360898.94,172918.17,96,"Phoenix House, Upper Entrance PTZ",360898.94,172918.17,-2.56412197296779,51.4538839761808
360909.08,172917.98,97,"Phoenix House, Upper Entrance Lift  ",360909.08,172917.98,-2.56397602072889,51.4538829691218
360909.08,172917.98,98,"Phoenix House, Upper Entrance Lift lobby",360909.08,172917.98,-2.56397602072889,51.4538829691218
360909.08,172917.98,99,"Phoenix House, Upper Entrance (Internal)",360909.08,172917.98,-2.56397602072889,51.4538829691218
360948.78,172975.4,100,"Ecclestone House, Avonvale Road PTZ",360948.78,172975.4,-2.56341100477866,51.454401995373
360970.29,172953.1,101,"Ecclestone House, Lift lobby (Upper)",360970.29,172953.1,-2.56309897906985,51.4542029741579
361026.61,173022.289999999,102,"Ashmead House, Front Lower, External PTZ",361026.61,173022.29,-2.56229605132283,51.4548289696065
361012.38,173015.390000001,103,"Ashmead House, Rear Lower PTZ",361012.38,173015.39,-2.5625000889124,51.4547659483056
360558.36,173444.75,104,"Payne Drive, Bin Room (External)",360558.36,173444.75,-2.56908209324304,51.4585949653527
360551.65,173501.970000001,105,"Croydon House, Bridge PTZ",360551.65,173501.97,-2.56918504872865,51.4591089790694
360512,173474,106,"Walker Close Underpass 2
",360512,173474,-2.56975259839706,51.4588547151946
360477,173443.960000001,107,"Walker Close Underpass 1
",360477,173443.96,-2.57025298790174,51.458582161413
359070,175333,108,Gloucester/ Sommerville Rd - Street Lighting Column 17,359070,175333,-2.59072300264604,51.4754665279259
358974.05,174943,109,"Gloucester Road, Overton Road",358974.05,174943,-2.59205901585265,51.4719530242774
356583.91,168319.810000001,110,Highridge Road/King George Road,356583.91,168319.81,-2.62565501786417,51.4122240162552
360502.44,174313.470000001,111,Lower Ashley Road/Warwick Road/Oxford Place,360502.44,174313.47,-2.56998400739372,51.4664019722474
358278.31,167622.689999999,112,Millmead Rear (External PTZ),358278.31,167622.69,-2.60120907257916,51.4060839960583
358352.29,167661.23,113,Millmead House Car Park PTZ,358352.29,167661.23,-2.60015004864024,51.4064359816167
358405,167641.779999999,114,Middleford House Play Park PTZ,358405,167641.78,-2.59938998741179,51.406264986734
358414.28,167687.970000001,115,Hayleigh House Car Park PTZ,358414.28,167687.97,-2.59926199707568,51.406680977601
358278.31,167622.689999999,116,Millmead House Rear Door (External Static),358278.31,167622.69,-2.60120907257916,51.4060839960583
358352.29,167661.23,117,Millmead House Front Door (External Static),358352.29,167661.23,-2.60015004864024,51.4064359816167
358303.29,167639.609999999,118,Millmead House Rear Lobby,358303.29,167639.61,-2.60085194540631,51.4062379737343
358303.29,167639.609999999,119,Millmead House Lift 02,358303.29,167639.61,-2.60085194540631,51.4062379737343
358303.29,167639.609999999,120,Millmead House Lift 01,358303.29,167639.61,-2.60085194540631,51.4062379737343
358303.29,167639.609999999,121,Millmead House Lift Lobby,358303.29,167639.61,-2.60085194540631,51.4062379737343
358303.29,167639.609999999,122,Millmead House Front Lobby,358303.29,167639.61,-2.60085194540631,51.4062379737343
358306.87,167643.92,123,Millmead House Front Door Panel,358306.87,167643.92,-2.60080098549615,51.4062769905066
358352.29,167661.23,124,Hayleigh House Rear Door (External Static),358352.29,167661.23,-2.60015004864024,51.4064359816167
358414.28,167687.970000001,125,Hayleigh House Front Door (External Static),358414.28,167687.97,-2.59926199707568,51.406680977601
358389.06,167675.5,126,Hayleigh House Rear Lobby,358389.06,167675.5,-2.59962310608508,51.4065669982281
358389.06,167675.5,127,Hayleigh House Lift 02,358389.06,167675.5,-2.59962310608508,51.4065669982281
358389.06,167675.5,128,Hayleigh House Lift 01,358389.06,167675.5,-2.59962310608508,51.4065669982281
358389.06,167675.5,129,Hayleigh House Lift Lobby,358389.06,167675.5,-2.59962310608508,51.4065669982281
358389.06,167675.5,130,Hayleigh House Front Lobby,358389.06,167675.5,-2.59962310608508,51.4065669982281
358393.96,167678.68,131,Hayleigh House Front Door Panel,358393.96,167678.68,-2.59955303519223,51.4065959515982
358301.66,167644.41,132,Millmead House Laundry,358301.66,167644.41,-2.60087594370168,51.406281011495
358391.5,167676.029999999,133,Hayleigh House Laundry,358391.5,167676.03,-2.59958808992265,51.4065719434238
358302.4,167641.73,134,Hartcliffe Millmead House 10th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,135,Hartcliffe Millmead House 9th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,136,Hartcliffe Millmead House 8th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,137,Hartcliffe Millmead House 7th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,138,Hartcliffe Millmead House 6th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,139,Hartcliffe Millmead house 5th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,140,Hartcliffe Millmead House 4th Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,141,Hartcliffe Millmead House 3rd Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,142,Hartcliffe Millmead House 2nd Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,143,Hartcliffe Millmead House 1st Floor Lift Lobby,358302.4,167641.73,-2.60086498981614,51.4062569695188
358302.4,167641.73,144,Hartcliffe Millmead House Ground Floor Stairwell,358302.4,167641.73,-2.60086498981614,51.4062569695188
358389.15,167677.390000001,145,Hartcliffe Hayleigh House Ground Floor Stairwell,358389.15,167677.39,-2.59962203419197,51.4065839983813
358307,167637,146,Millmead House 4th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,147,Millmead House 5th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,148,Millmead House 6th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,149,Millmead House 7th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,150,Millmead House 8th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,151,Millmead House 9th Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,152,Millmead House Ground Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358390,167677,153,Hayleigh House Ground Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,154,Hayleigh House 1st Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,155,Hayleigh House 2nd Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,156,Hayleigh House 3rd Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,157,Hayleigh House 4th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,158,Hayleigh House 5th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,159,Hayleigh House 6th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,160,Hayleigh House 7th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,161,Hayleigh House 8th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358390,167677,162,Hayleigh House 9th Floor Stairwell,358390,167677,-2.59960976844525,51.4065805544241
358307,167637,163,Millmead House 1st Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,164,Millmead House 2nd Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
358307,167637,165,Millmead House 3rd Floor Stairwell,358307,167637,-2.60079830222264,51.4062147804604
361465.46,170987.08,166,Bath Road/Tramway Road,361465.46,170987.08,-2.55575809313308,51.4365599706023
359896.17,171886.82,167,"Att C15 - Jam Cam, not in use",359896.17,171886.82,-2.57843614595003,51.4445404558789
359872.83,171904.380000001,168,Att to Column 13,359872.83,171904.38,-2.57877395892211,51.4446966800841
360257.6,171667.380000001,169,Bath Road/Totterdown Bridge,360257.6,171667.38,-2.57321111529252,51.4425930162328
359897.57,171861.18,170,Bath Road/Wells Road (Three Lamps),359897.57,171861.18,-2.57841309787403,51.4443100225806
357952.18,170542.449999999,171,On Col 9,357952.18,170542.45,-2.6062473938964,51.4323119518911
357834.59,170659.77,172,Parson St Rail Station,357834.59,170659.77,-2.60795289244113,51.4333579779712
357956.92,170523.279999999,173,Bedminster Road/Parson Street,357956.92,170523.28,-2.60617692192272,51.4321399496697
355516.52,178576.310000001,174,On C67,355516.52,178576.31,-2.64229531526242,51.5043575685129
354923.03,178750.74,175,Watchman camera opp C53,354923.03,178750.74,-2.6508679379489,51.5058786308524
355162.54,178695.050000001,176,O/S 470 Opp 491 Watchman camera oppC58,355162.54,178695.05,-2.64741015289653,51.5053970592757
360966.96,173679.609999999,177,Russell Town Avenue/Whitehall Road (cycle path),360966.96,173679.61,-2.56322704638345,51.4607350155032
361071,173787,178,Owen Square Bath-Bristol Cycle,361071,173787,-2.56174135794861,51.4617077495415
359807.73,174300.470000001,179,Ashley Road/Ashfield Place/Badminton Road,359807.73,174300.47,-2.5799830524436,51.4662360106757
360593.07,173556.82,180,"Walker Close, Croydon Street Door Panel (1-16)",360593.07,173556.82,-2.56859501272968,51.4596050498248
360593.38,173551.92,181,Croydon Street Door Panel (Fixed Camera in Housing Above Door),360593.38,173551.92,-2.56859000478435,51.4595610141454
360591.96,173547.93,182,"Croydon House, Rear PTZ",360591.96,173547.93,-2.56860999804122,51.4595250395706
356887,179125,183,Croa Lane/Standfast Road Column 2,356887,179125,-2.62261783241507,51.5093973034013
357006,179088,184,Crow Lane Column 19,357006,179088,-2.62089867157626,51.5090737291947
361001.3,172920.17,185,"Ecclestone House, Main Entrance Door Panel",361001.3,172920.17,-2.56264906433959,51.4539090298361
361005.41,172939.49,186,"Ecclestone House, Car Park PTZ",361005.41,172939.49,-2.56259204218474,51.4540830258277
360997.72,172905.73,187,"Ecclestone House, Rear PTZ",360997.72,172905.73,-2.5626989960122,51.4537789480529
361004.26,172916.470000001,188,"Ecclestone House, Main Entrance Lift Lobby",361004.26,172916.47,-2.56260605758301,51.4538759661207
361004.26,172916.470000001,189,"Ecclestone House, Laundry",361004.26,172916.47,-2.56260605758301,51.4538759661207
361004.26,172916.470000001,190,"Ecclestone House, Laundry Door",361004.26,172916.47,-2.56260605758301,51.4538759661207
361004.26,172916.470000001,191,"Ecclestone House, Main Entrance (Internal)",361004.26,172916.47,-2.56260605758301,51.4538759661207
361004.26,172916.470000001,192,"Ecclestone House, Main Entrance (External)",361004.26,172916.47,-2.56260605758301,51.4538759661207
360942.95,172894.25,193,"Phoenix House, Laundry Door",360942.95,172894.25,-2.56348595844163,51.4536719459576
360942.95,172894.25,194,"Phoenix House, Main Entrance (External)",360942.95,172894.25,-2.56348595844163,51.4536719459576
360942.95,172894.25,195,"Phoenix House, Main Entrance (Internal)",360942.95,172894.25,-2.56348595844163,51.4536719459576
360942.95,172894.25,196,"Phoenix House, Main Entrance Lift Lobby",360942.95,172894.25,-2.56348595844163,51.4536719459576
360942.95,172894.25,197,"Phoenix House, Main Entrance Lift  ",360942.95,172894.25,-2.56348595844163,51.4536719459576
360942.95,172894.25,198,"Phoenix House, Laundry",360942.95,172894.25,-2.56348595844163,51.4536719459576
360939.8,172882.82,199,"Phoenix House, Aiken Street PTZ",360939.8,172882.82,-2.56353003115379,51.4535689573583
360941.14,172912.4,200,"Phoenix House, Car Park PTZ",360941.14,172912.4,-2.56351400914118,51.4538350135954
360967.31,172918.65,201,"Ecclestone/Phoenix House, Park Area PTZ",360967.31,172918.65,-2.56313806910032,51.453893017053
360936.94,172899.08,202,"Phoenix House, Main Entrance Door Panel",360936.94,172899.08,-2.56357298463187,51.4537149588119
360941.14,172912.4,203,"Phoenix House, Vehicle Gates (Static) ",360941.14,172912.4,-2.56351400914118,51.4538350135954
360941.14,172912.4,204,"Ecclestone House, Vehicle Gates (Static) ",360941.14,172912.4,-2.56351400914118,51.4538350135954
359199.64,173128.310000001,205,Castle Park (West),359199.64,173128.31,-2.58860105540234,51.4556529940928
357410,170179,206,A38/ Bedminster Down Rd (Cross Hands) - Street Lighting Column 23,357410,170179,-2.61400253592482,51.4290034829504
355923.09,168982.27,207,Lime Kiln Roundabout (Upper),355923.09,168982.27,-2.6352389590236,51.4181289874538
355856.08,169043.02,208,Lime Kiln Roundabout (Lower),355856.08,169043.02,-2.63621004034877,51.4186699446785
359761.53,173414.43,209,"Elbridge House, Great Ann Street PTZ, St Jude's",359761.53,173414.43,-2.58054708995019,51.4582660105838
359785.27,173455.609999999,210,"Elton House Rear Area PTZ, St Jude's",359785.27,173455.61,-2.58021009610691,51.458637969779
358411.79,173039.619999999,211,"Trenchard Street Car Park, Level 11 Frogmore Street Stairwell block PTZ
",358411.79,173039.62,-2.59992906733683,51.4547979539516
358409.24,173093.029999999,212,"Trenchard Street Car Park, Level 10 Park Row Near Corner",358409.24,173093.03,-2.59997206362987,51.4552779951946
358411.79,173039.619999999,213,"Trenchard Street Car Park, Level 10 Frogmore Street Corner
",358411.79,173039.62,-2.59992906733683,51.4547979539516
358409.24,173093.029999999,214,"Trenchard Street Car Park, Level 09 Park Row Near Corner
",358409.24,173093.03,-2.59997206362987,51.4552779951946
358411.79,173039.619999999,215,"Trenchard Street Car Park, Level 09 Frogmore Street Corner
",358411.79,173039.62,-2.59992906733683,51.4547979539516
358411.79,173039.619999999,216,"Trenchard Street Car Park, Level 08 Frogmore St Corner",358411.79,173039.62,-2.59992906733683,51.4547979539516
358409.24,173093.029999999,217,"Trenchard street Car Park, Level 07 Park Row Near Corner",358409.24,173093.03,-2.59997206362987,51.4552779951946
358411.79,173039.619999999,218,"Trenchard Street Car Park, Level 07  Frogmore Street Corner
",358411.79,173039.62,-2.59992906733683,51.4547979539516
358409.24,173093.029999999,219,"Trenchard Street Car Park, Level 06 Park Row Near Corner
",358409.24,173093.03,-2.59997206362987,51.4552779951946
358411.79,173039.619999999,220,"Trenchard Street Car Park, Level 06 Frogmore Street Corner
",358411.79,173039.62,-2.59992906733683,51.4547979539516
358409.24,173093.029999999,221,"Trenchard Street Car Park, Level 05 Trenchard Street Park Row Near Corner
",358409.24,173093.03,-2.59997206362987,51.4552779951946
358388.87,173082.41,222,"Trenchard Street Car Park, Level 05 By Park Row Stairs
",358388.87,173082.41,-2.60026396597858,51.4551810030152
358435.45,173009.51,223,"Trenchard Street Car Park, Level 05 Frogmore Street Corner",358435.45,173009.51,-2.59958501951008,51.4545289691805
358457.93,173031.24,224,"Trenchard Street Car Park, Level 05 Trenchard St Corner",358457.93,173031.24,-2.59926406288549,51.4547260094449
358439,173066,225,"Trenchard Street Car Park, Level 04 Park Row Near Corner
",358439,173066,-2.5995405867401,51.4550371539154
358407.36,173041.109999999,226,"Trenchard Street Car Park, Level 04 Frogmore Street Corner
",358407.36,173041.11,-2.59999299678365,51.4548110241538
358439,173066,227,"Trenchard Street Car Park, Level 03 Lodge Street Near Corner
",358439,173066,-2.5995405867401,51.4550371539154
358435.45,173009.51,228,"Trenchard Street Car Park, Level 03 Frogmore Far Street Corner
",358435.45,173009.51,-2.59958501951008,51.4545289691805
358413,173045,229,"Trenchard Street Car Park, Level 02 Lodge Street Far Corner
",358413,173045,-2.59991228814879,51.4548464168572
358457.93,173031.24,230,"Trenchard Street Car Park, Level 02 Trenchard Street Corner
",358457.93,173031.24,-2.59926406288549,51.4547260094449
358435.45,173009.51,231,"Trenchard Street Car Park, Level 01 Frogmore Street Far Corner
",358435.45,173009.51,-2.59958501951008,51.4545289691805
358435.62,173056.109999999,232,"Trenchard Street Car Park, Level 01 Lodge Street Near Corner
",358435.62,173056.11,-2.59958806436347,51.454947979906
358444.45,173064.6,233,"Trenchard Street Car Park, Lift #3",358444.45,173064.6,-2.59946198842093,51.4550249679081
358444.45,173064.6,234,"Trenchard Street Car Park, Lift #2",358444.45,173064.6,-2.59946198842093,51.4550249679081
358444.45,173064.6,235,"Trenchard Street Car Park, Lift #1",358444.45,173064.6,-2.59946198842093,51.4550249679081
358380.75,173083.59,236,"Trenchard Street Car Park, Level 11 Park Row Stairwell
",358380.75,173083.59,-2.6003809641508,51.455191013198
358405.69,173041.119999999,237,"Trenchard Street Car Park, Level 11 Entrance to Park Row Stairwell 
",358405.69,173041.12,-2.60001703154498,51.4548109908065
358405.19,173039.01,238,"Trenchard Street Car Park, Level 11 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358420.6,173063.35,239,"Trenchard Street Car Park, Level 11 Entrance to Lodge Street Stairs
",358420.6,173063.35,-2.59980507691594,51.4550119694366
358440.09,173066.75,240,"Trenchard Street Car Park, Level 11 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358380.75,173083.59,241,"Trenchard Street Car Park, Level 10 Park Row Stairwell",358380.75,173083.59,-2.6003809641508,51.455191013198
358386.13,173079.210000001,242,"Trenchard Street Car Park, Level 10 Entrance to Park Row Stairs
",358386.13,173079.21,-2.60030302108032,51.455152028281
